p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
NELL2	1.42511182952428e-08	0.372914906118516	0.407	0.257	0.000337551987941121	3	NELL2
ZBTB20	1.68525959617773e-08	0.2670715537214	0.991	0.921	0.000399170587950658	3	ZBTB20
RPLP01	1.77233578486437e-08	0.270923182002145	0.987	0.977	0.000419795454002976	3	RPLP0
CPSF6	3.61783520851924e-08	0.332548318903507	0.899	0.789	0.000856920447489868	3	CPSF6
KIF5A	3.88276173072431e-08	0.366366103206945	0.423	0.274	0.000919670943539359	3	KIF5A
ZMIZ1	4.5787806645242e-08	0.391565354624396	0.89	0.785	0.0010845299881992	3	ZMIZ1
BOC	4.72199032407954e-08	0.306648054516097	0.495	0.354	0.00111845062816148	3	BOC
VCAN	5.99196524475578e-08	0.25428273526855	0.987	0.9	0.00141925688787285	3	VCAN
MEGF11	6.08018343297545e-08	0.261364333530348	0.83	0.662	0.00144015224793457	3	MEGF11
LIMA1	6.30526218195068e-08	0.332915398870149	0.76	0.616	0.00149346440041684	3	LIMA1
RPL6	6.40764508759578e-08	0.286313353170352	0.981	0.951	0.00151771481544794	3	RPL6
SOX6	6.69564972707682e-08	0.298928922070302	0.833	0.731	0.00158593159435542	3	SOX6
FOXP1	7.50541505225061e-08	0.481984688172723	0.707	0.577	0.00177773260927608	3	FOXP1
EYA1	9.10295949701397e-08	0.312397072097506	0.584	0.431	0.00215612698646273	3	EYA1
ASCL11	1.74313658284648e-07	0.420599399768698	0.716	0.57	0.00412879331013017	3	ASCL1
OSBPL8	2.14733594537642e-07	0.413927656099616	0.669	0.549	0.00508617992021859	3	OSBPL8
MCM7	2.48460901950652e-07	0.269350564828754	0.587	0.442	0.00588504492360313	3	MCM7
PDGFRA	3.09849543332982e-07	0.251880775917189	0.893	0.783	0.00733909628338501	3	PDGFRA
LMF1	4.45171829489124e-07	0.253533821401658	0.89	0.765	0.0105443399532794	3	LMF1
ZNF605	4.54968664224186e-07	0.413687228758159	0.325	0.206	0.0107763877808141	3	ZNF605
USP9Y	4.56538474135761e-07	0.335551313675444	0.464	0.323	0.0108135702983796	3	USP9Y
CKB	4.6797426705767e-07	0.332589989753806	0.962	0.899	0.011084438489528	3	CKB
ZEB1	5.09346800296733e-07	0.271088716294607	0.855	0.73	0.0120643883118284	3	ZEB1
PHLDA1	5.46233900976375e-07	0.254125955363949	0.959	0.919	0.0129380961785264	3	PHLDA1
BEST31	5.58984993918623e-07	0.270296839232999	0.59	0.422	0.0132401185659565	3	BEST3
MEX3A	6.32163304056777e-07	0.334332154297567	0.35	0.235	0.0149734200198888	3	MEX3A
NKD1	7.33028502552363e-07	0.444862796908575	0.647	0.564	0.0173625131114553	3	NKD1
CHMP3	8.71557196957647e-07	0.27906369271921	0.726	0.58	0.0206437037671388	3	CHMP3
TTTY15	9.64752695902878e-07	0.26903757848704	0.599	0.489	0.0228511323551556	3	TTTY15
ATP5G2	9.81482699824333e-07	0.251122031954364	0.946	0.895	0.0232473992280392	3	ATP5G2
CS	1.00291666107988e-06	0.275221289663277	0.858	0.743	0.0237550840343381	3	CS
PWP1	1.05082320530194e-06	0.444413536494078	0.58	0.461	0.0248897984407818	3	PWP1
LRRC37A4P	1.07014771921285e-06	0.363808478085126	0.893	0.827	0.0253475188772757	3	LRRC37A4P
PCBP2	1.1233222651835e-06	0.285568829392064	0.937	0.871	0.0266070111731363	3	PCBP2
ROBO1	1.47615450952482e-06	0.31545253908562	0.76	0.622	0.0349641957126048	3	ROBO1
CCNI	1.6309891635754e-06	0.281053536643721	0.858	0.761	0.0386316093284469	3	CCNI
EPB41L4A-AS1	1.65862871336991e-06	0.321370618505553	0.678	0.539	0.0392862797048796	3	EPB41L4A-AS1
POLR1B	1.90262858873512e-06	0.716102524788297	0.372	0.257	0.04506566075278	3	POLR1B
MGC21881	2.00639907894593e-06	0.413034893484391	0.744	0.62	0.0475235685839133	3	MGC21881
LHFPL31	2.15416812525757e-06	0.310737277763818	0.868	0.744	0.0510236262148508	3	LHFPL3
NOP16	2.81233951693307e-06	0.330678478106322	0.3	0.191	0.0666130737980767	3	NOP16
GNG2	2.9681001993113e-06	0.32497998231059	0.65	0.528	0.0703024213208874	3	GNG2
NPAS3	3.79304934370323e-06	0.286186166291815	0.691	0.552	0.0898421667549546	3	NPAS3
NREP	4.16975400980732e-06	0.251904891544577	0.88	0.762	0.0987647934762962	3	NREP
SMARCD1	4.25818086165224e-06	0.452901818490269	0.584	0.448	0.100859271889095	3	SMARCD1
GOLT1B	4.2621778833786e-06	0.460382765475432	0.486	0.36	0.100953945345705	3	GOLT1B
ZCCHC7	4.59109603078009e-06	0.447249888055181	0.495	0.368	0.108744700585057	3	ZCCHC7
ZNF43	5.15475293023507e-06	0.257061340228188	0.874	0.817	0.122095477905548	3	ZNF43
ZNF384	5.52306649794303e-06	0.329467052916789	0.565	0.431	0.130819353070279	3	ZNF384
FOXG1	5.6240326982615e-06	0.304153773674057	0.483	0.345	0.133210838491022	3	FOXG1
MAST1	5.71567810660824e-06	0.25453252580762	0.571	0.455	0.135381551633123	3	MAST1
SNX12	6.14267040271923e-06	0.332848199485734	0.252	0.152	0.145495291158808	3	SNX12
LOC283174	6.52853515732522e-06	0.413505413070076	0.379	0.266	0.154634883736405	3	LOC283174
QKI	6.82088911031698e-06	0.286487501123875	0.965	0.941	0.161559579466968	3	QKI
TCF12	6.85672318633125e-06	0.265604985400277	0.965	0.94	0.162408345391442	3	TCF12
CASK	6.86929327771035e-06	0.346645420792565	0.71	0.559	0.162706080575847	3	CASK
RPL23	7.0085319112476e-06	0.261514562967736	0.987	0.953	0.166004086849811	3	RPL23
LINC00478	7.69650741587842e-06	0.532617032271852	0.571	0.443	0.182299474652496	3	LINC00478
RAP2A1	8.93888893640201e-06	0.314340296459341	0.65	0.541	0.211726523347618	3	RAP2A
SLIT1	9.08472294904397e-06	0.277359495908869	0.804	0.655	0.215180747771055	3	SLIT1
CRMP1	9.31724279571205e-06	0.26517560788011	0.779	0.68	0.220688212859236	3	CRMP1
LAMA5	9.33522283307794e-06	0.34503080889498	0.476	0.349	0.221114088024284	3	LAMA5
CDK2AP1	1.14031595126549e-05	0.269798731616246	0.877	0.772	0.270095236216745	3	CDK2AP1
WNK1	1.23823529974279e-05	0.268623044327023	0.804	0.722	0.293288413097078	3	WNK1
KLF12	1.27137898771597e-05	0.27714816061133	0.644	0.521	0.301138827030404	3	KLF12
MYL6B	1.3383233820941e-05	0.368065213517291	0.653	0.53	0.316995276282808	3	MYL6B
B4GALNT4	1.35901308342926e-05	0.258449089028333	0.495	0.371	0.321895838941053	3	B4GALNT4
PCMTD2	1.72157554454377e-05	0.31764950638913	0.7	0.597	0.407772383480638	3	PCMTD2
AP3M1	1.84452002528328e-05	0.322776007109155	0.89	0.864	0.436893013188598	3	AP3M1
CDH2	1.88345802867937e-05	0.264191567169024	0.811	0.688	0.446115868672996	3	CDH2
KLRC22	1.91040127210002e-05	0.30192263485857	0.587	0.449	0.452497645309611	3	KLRC2
NLGN4X	2.16620249363517e-05	0.306546398663583	0.571	0.441	0.513086722642426	3	NLGN4X
ZNF664	2.26566460828203e-05	0.351432950513918	0.672	0.56	0.536645319117682	3	ZNF664
AMOTL21	2.45487270225448e-05	0.394251375153055	0.527	0.424	0.581461148255997	3	AMOTL2
NPM1	2.77982436412953e-05	0.256396325994372	0.909	0.862	0.658429198887722	3	NPM1
MYO5A	2.90291803287329e-05	0.342981656868037	0.795	0.719	0.687585165266368	3	MYO5A
GAS5	3.14132573186374e-05	0.303961889225733	0.801	0.75	0.744054412849244	3	GAS5
AP3B1	3.20575451184366e-05	0.437277374758304	0.521	0.412	0.759315013675289	3	AP3B1
RAI1	3.25401392343949e-05	0.345737307679995	0.552	0.434	0.770745737905877	3	RAI1
POGK	3.28810195667366e-05	0.259408330177956	0.521	0.401	0.778819829457723	3	POGK
AGAP5	3.37357411162297e-05	0.448153977469495	0.413	0.297	0.799064764079016	3	AGAP5
IGFBPL11	3.39445070171694e-05	0.577181665883463	0.647	0.561	0.804009593208674	3	IGFBPL1
UTP20	3.46761342656539e-05	0.300115870595635	0.319	0.22	0.821338916216279	3	UTP20
SATB1	3.57715782996308e-05	0.263428566805232	0.574	0.475	0.847285603605055	3	SATB1
WDR75	3.70343635078781e-05	0.334587962863816	0.416	0.312	0.877195934047601	3	WDR75
RBBP5	3.77153379261854e-05	0.27079568090353	0.899	0.881	0.893325494119628	3	RBBP5
SKA2	3.78340103483915e-05	0.342851150702504	0.83	0.754	0.896136369112002	3	SKA2
ANKRD17	4.21584973560966e-05	0.29399538285512	0.59	0.489	0.998566168376504	3	ANKRD17
EXOSC7	4.27859099688801e-05	0.451523650983849	0.388	0.282	1	3	EXOSC7
SOGA3	4.37317398387352e-05	0.274802474594566	0.473	0.353	1	3	SOGA3
SNRNP200	4.66865047579526e-05	0.261530740621781	0.962	0.919	1	3	SNRNP200
TRIM37	4.8889776523458e-05	0.383900233147177	0.457	0.343	1	3	TRIM37
SPEN	5.2340921853128e-05	0.256222750221142	0.65	0.55	1	3	SPEN
MAML1	5.26327892878115e-05	0.359055485203123	0.492	0.382	1	3	MAML1
MVB12A	5.59079560077914e-05	0.30067932939239	0.404	0.292	1	3	MVB12A
GALK2	6.16187051036926e-05	0.311072664185468	0.303	0.206	1	3	GALK2
NF11	6.40065959855087e-05	0.368876899633443	0.694	0.603	1	3	NF1
SMC2	6.46401948970953e-05	0.307327268269914	0.372	0.271	1	3	SMC2
MLL3	6.74701117593599e-05	0.297658825972503	0.912	0.852	1	3	MLL3
UNG	6.89763022222412e-05	0.403021271487135	0.262	0.173	1	3	UNG
BCL7A	7.56039050490367e-05	0.26300947097944	0.555	0.455	1	3	BCL7A
CALCRL	7.64152959499873e-05	0.383529952811962	0.647	0.564	1	3	CALCRL
DPYSL4	8.27857148975209e-05	0.350689628413337	0.486	0.377	1	3	DPYSL4
ZNF32	8.39053332996183e-05	0.34015639706787	0.568	0.452	1	3	ZNF32
MED17	9.72382817150653e-05	0.284226339669475	0.432	0.33	1	3	MED17
LINC006431	0.000102723332863481	0.292125491017101	0.637	0.557	1	3	LINC00643
KDM1B	0.00010659507178592	0.446475744632042	0.274	0.19	1	3	KDM1B
EIF3E	0.000115670186066991	0.270601275519687	0.811	0.762	1	3	EIF3E
SETD6	0.000129503950216872	0.482927304491545	0.347	0.254	1	3	SETD6
PIK3R1	0.000129509675295328	0.256953194420538	0.776	0.67	1	3	PIK3R1
APBB2	0.000134202091864113	0.362849806456822	0.741	0.691	1	3	APBB2
INTS3	0.00014431377368586	0.357204825171169	0.606	0.515	1	3	INTS3
CD821	0.000145519920284773	0.262450597748124	0.88	0.858	1	3	CD82
LOC440297	0.000150267763531267	0.321160448635024	0.416	0.314	1	3	LOC440297
LDLRAD3	0.000151615174141371	0.447940499526909	0.467	0.372	1	3	LDLRAD3
LOC100132832	0.000168907165240145	0.261139312801526	0.495	0.396	1	3	LOC100132832
SRP72	0.000173282378215449	0.266695902741705	0.681	0.579	1	3	SRP72
SETD4	0.000190639034656435	0.281668660948346	0.438	0.338	1	3	SETD4
PRKAG1	0.000190891096229241	0.409511930993108	0.391	0.297	1	3	PRKAG1
ASUN	0.00021337903380991	0.328944983171795	0.268	0.181	1	3	ASUN
DYNC1LI2	0.000217005065567171	0.298687050222038	0.767	0.667	1	3	DYNC1LI2
PCDHGB1	0.000218154472339098	0.412027917187241	0.293	0.204	1	3	PCDHGB1
ZFYVE16	0.000218532314687878	0.358966588291353	0.606	0.527	1	3	ZFYVE16
ZNF300	0.000224988164819371	0.505883516689924	0.293	0.21	1	3	ZNF300
RAB11A	0.000230453803591559	0.319149423263771	0.773	0.708	1	3	RAB11A
CSNK1E	0.000243789393123591	0.274552918531052	0.864	0.764	1	3	CSNK1E
GRIA3	0.000256528759924786	0.266531788605107	0.738	0.654	1	3	GRIA3
EAPP	0.000265962712250217	0.253499971746368	0.483	0.375	1	3	EAPP
METAP2	0.000272815543128329	0.267067116386433	0.631	0.539	1	3	METAP2
HDAC2	0.000296576376513726	0.262685319136521	0.83	0.807	1	3	HDAC2
AAAS	0.00030315466378758	0.289343727730009	0.394	0.303	1	3	AAAS
TTF1	0.000308541050206783	0.440865572273088	0.508	0.423	1	3	TTF1
PAK2	0.000314398757994057	0.293226276178679	0.681	0.621	1	3	PAK2
PJA1	0.000333421418522256	0.280825020412732	0.454	0.355	1	3	PJA1
AFF4	0.000337320825490876	0.256251788275682	0.902	0.869	1	3	AFF4
KDM5B	0.000342401449294658	0.334257118888165	0.511	0.416	1	3	KDM5B
KLHL42	0.00034309480778643	0.339449860470286	0.656	0.556	1	3	KLHL42
PPOX	0.000355385773027537	0.338019185209342	0.401	0.305	1	3	PPOX
LINGO11	0.000369142437841608	0.309280311432757	0.58	0.489	1	3	LINGO1
GABARAPL1	0.000382473999489997	0.383309256986408	0.524	0.442	1	3	GABARAPL1
CLPP	0.000395992503941222	0.334646710309101	0.372	0.284	1	3	CLPP
RAPGEF2	0.000409323697245919	0.309105551243793	0.492	0.401	1	3	RAPGEF2
DECR1	0.000413490986478712	0.282599899254322	0.681	0.59	1	3	DECR1
SMCR5	0.000447912342884179	0.659464403087027	0.268	0.196	1	3	SMCR5
ELAVL4	0.00046340620723834	0.372763482470591	0.508	0.413	1	3	ELAVL4
ADAMTS6	0.000464605925667261	0.253638696709609	0.35	0.253	1	3	ADAMTS6
NRSN2	0.000472067581837369	0.315212679215779	0.521	0.434	1	3	NRSN2
HSDL1	0.000478043687856198	0.29737803826411	0.521	0.442	1	3	HSDL1
ZNF37BP	0.000478814736329102	0.257415128904609	0.811	0.785	1	3	ZNF37BP
MSANTD3	0.000499055652886304	0.357733061744226	0.284	0.202	1	3	MSANTD3
KCNT2	0.000499429726683623	0.283799594017593	0.262	0.184	1	3	KCNT2
SHMT2	0.000512191666100786	0.291532698423508	0.432	0.335	1	3	SHMT2
SF3B14	0.000516975954467883	0.291495086582511	0.653	0.564	1	3	SF3B14
CHIC1	0.0005274233835246	0.479170864671657	0.29	0.211	1	3	CHIC1
HIP1	0.000556717610046732	0.311347839905292	0.868	0.879	1	3	HIP1
PTPRO	0.000563902606668011	0.388226784491247	0.394	0.3	1	3	PTPRO
KDM5D	0.000590656922690861	0.333272142806287	0.423	0.331	1	3	KDM5D
DIABLO	0.000615221059033266	0.344791257350482	0.584	0.492	1	3	DIABLO
AMOTL1	0.000616499789424726	0.258406513369922	0.297	0.215	1	3	AMOTL1
ADAMTS13	0.000618208877442	0.45152137026671	0.331	0.243	1	3	ADAMTS13
FCHSD2	0.000628460775402248	0.320862700369096	0.767	0.719	1	3	FCHSD2
HNRNPA3	0.000638887029477529	0.280534771886837	0.842	0.788	1	3	HNRNPA3
NOP58	0.000694891340816959	0.262795147657408	0.748	0.66	1	3	NOP58
ZNF711	0.000695922879570911	0.339453617386019	0.524	0.447	1	3	ZNF711
CDK141	0.000702302929779585	0.423047668456791	0.407	0.315	1	3	CDK14
ERV3-1	0.000711886589591235	0.332148048012901	0.524	0.443	1	3	ERV3-1
SOX11	0.000731058975629534	0.371497737106246	0.855	0.774	1	3	SOX11
HDGFRP3	0.000750091448977227	0.53133948293134	0.505	0.43	1	3	HDGFRP3
FGF14-IT1	0.000751251277670276	0.352459882957461	0.3	0.217	1	3	FGF14-IT1
HIST1H1E	0.000756299329455189	0.298338775811539	0.442	0.34	1	3	HIST1H1E
GBAP1	0.000757712579847134	0.501491464248519	0.274	0.199	1	3	GBAP1
TIMM50	0.000779945523359537	0.291590809722127	0.599	0.541	1	3	TIMM50
ALKBH2	0.00078507474912691	0.264777019795456	0.366	0.278	1	3	ALKBH2
MGEA5	0.000799906501465877	0.29998727660743	0.738	0.672	1	3	MGEA5
GNL3	0.000811328573323866	0.264139517506563	0.59	0.499	1	3	GNL3
YWHAG	0.000825959496863209	0.30265818809357	0.675	0.603	1	3	YWHAG
IPO9	0.00095059873998511	0.356567877612754	0.95	0.944	1	3	IPO9
SOS1	0.00102483311572017	0.371026117640539	0.457	0.355	1	3	SOS1
GTF3C5	0.00102547803143425	0.287431557520478	0.666	0.561	1	3	GTF3C5
MAPK10	0.00109351718688464	0.346745546891232	0.536	0.453	1	3	MAPK10
PDS5A	0.00110219043647431	0.46073689159596	0.489	0.414	1	3	PDS5A
MTMR2	0.00119091813015408	0.379464760067636	0.473	0.398	1	3	MTMR2
MSL1	0.00128372122546721	0.480346043213009	0.577	0.499	1	3	MSL1
LINC00839	0.00129797546329387	0.310766392237599	0.445	0.362	1	3	LINC00839
SCYL2	0.00132729477891422	0.524685067951607	0.385	0.305	1	3	SCYL2
AKT3	0.00135449656218213	0.313862682826561	0.587	0.498	1	3	AKT3
LANCL2	0.0013555109721997	0.25863397683379	0.58	0.499	1	3	LANCL2
SYF2	0.00139755673020783	0.317542829491859	0.401	0.319	1	3	SYF2
NMNAT2	0.00140319777692807	0.297864511835334	0.457	0.37	1	3	NMNAT2
TARDBP	0.00140409664815267	0.251694328462531	0.697	0.619	1	3	TARDBP
FAM172A	0.00140640992988795	0.310677478721011	0.47	0.395	1	3	FAM172A
STXBP1	0.00141841020935819	0.283157020112827	0.719	0.639	1	3	STXBP1
WDR33	0.00151587373191708	0.293409725174864	0.65	0.565	1	3	WDR33
KIAA0232	0.00156553363756124	0.417320292607468	0.344	0.273	1	3	KIAA0232
C16orf88	0.0015825263052006	0.339486513456883	0.341	0.261	1	3	C16orf88
ZBED6	0.00159825106800981	0.414488466127412	0.375	0.296	1	3	ZBED6
XPOT	0.00159850582039366	0.265895684040466	0.476	0.393	1	3	XPOT
MAPKAPK5-AS1	0.00164903650385639	0.468905145031792	0.382	0.31	1	3	MAPKAPK5-AS1
TIGD1	0.00166636691371339	0.291327772996756	0.842	0.834	1	3	TIGD1
DHRSX	0.00171669467483809	0.363149297307746	0.451	0.371	1	3	DHRSX
FIP1L1	0.00171975048054257	0.254618235290109	0.603	0.497	1	3	FIP1L1
C12orf761	0.00175282724496853	0.347193421144071	0.394	0.319	1	3	C12orf76
EIF2S1	0.00175373624320484	0.299022961975616	0.596	0.537	1	3	EIF2S1
CRTC3	0.00176212278617013	0.32333045600918	0.479	0.393	1	3	CRTC3
SUDS3	0.00179458814098593	0.363195979408709	0.432	0.36	1	3	SUDS3
MKRN3	0.0018198141358864	0.26233593587827	0.454	0.365	1	3	MKRN3
AKAP7	0.00183916934194608	0.261341682957866	0.388	0.306	1	3	AKAP7
PUM2	0.00186636087753274	0.31151691084859	0.539	0.464	1	3	PUM2
ZNF135	0.00187637031956644	0.392075924467411	0.315	0.244	1	3	ZNF135
OARD1	0.00189039154809761	0.42247008530923	0.271	0.202	1	3	OARD1
LOC100506548	0.00190504725735257	0.269462128422591	0.562	0.505	1	3	LOC100506548
LRRC58	0.00192634593028785	0.341607336350164	0.975	0.973	1	3	LRRC58
PPM1A	0.00193117177178378	0.380062494246558	0.461	0.378	1	3	PPM1A
FBXO3	0.00204775352952258	0.361784588713581	0.331	0.256	1	3	FBXO3
RFX7	0.00205641668737669	0.304358044192484	0.58	0.501	1	3	RFX7
ASH2L1	0.00211645937645697	0.319515873646488	0.388	0.31	1	3	ASH2L
MEIS2	0.00214648604021769	0.293588963834858	0.476	0.414	1	3	MEIS2
KAT8	0.00218723568023094	0.276188237234803	0.287	0.211	1	3	KAT8
NIN	0.00221286704764278	0.334533588411601	0.593	0.519	1	3	NIN
POLR3C	0.00222535384193459	0.423373812968836	0.293	0.22	1	3	POLR3C
HN1	0.00225055195414526	0.286168653419199	0.722	0.641	1	3	HN1
ATG2A	0.00225452923579925	0.31114115652769	0.315	0.24	1	3	ATG2A
YPEL4	0.00240755231410065	0.262699452579163	0.262	0.191	1	3	YPEL4
TFDP2	0.00240807258845617	0.253550599771841	0.962	0.96	1	3	TFDP2
PDXDC1	0.00242356808615939	0.337984272396027	0.606	0.551	1	3	PDXDC1
WDR85	0.00262118958520919	0.337678157853196	0.448	0.369	1	3	WDR85
SLC24A3	0.00263689054669234	0.274153703682491	0.338	0.264	1	3	SLC24A3
MAPRE1	0.00265057282188194	0.255643014370825	0.697	0.644	1	3	MAPRE1
HEMK1	0.00266640997701985	0.28118016240619	0.274	0.206	1	3	HEMK1
GAD11	0.00270349839612819	0.264382920416232	0.546	0.459	1	3	GAD1
PBX1	0.00275597245523231	0.272511778897234	0.584	0.497	1	3	PBX1
BRD9	0.00276831269448937	0.276843520870889	0.495	0.415	1	3	BRD9
POLR1A	0.00276865249764839	0.255715255171109	0.435	0.351	1	3	POLR1A
ERGIC2	0.00277201778023779	0.439847034760604	0.498	0.422	1	3	ERGIC2
PALLD	0.00281799716078637	0.299830953885894	0.524	0.461	1	3	PALLD
POLR2M	0.00285090316887108	0.379936307927916	0.587	0.535	1	3	POLR2M
NAV2	0.00285745275704185	0.272704866855301	0.672	0.626	1	3	NAV2
DCUN1D1	0.00286794166719432	0.27168323244452	0.647	0.585	1	3	DCUN1D1
RP1-177G6.2	0.00287708612757549	0.280860161359033	0.653	0.592	1	3	RP1-177G6.2
SORD	0.0029649680165321	0.269777884276601	0.297	0.222	1	3	SORD
F2R	0.00318170770082854	0.297252467757371	0.823	0.785	1	3	F2R
ANKS3	0.00340248119068485	0.435642161214249	0.379	0.309	1	3	ANKS3
MYO19	0.00343554783293499	0.362940243386406	0.369	0.286	1	3	MYO19
ZFYVE26	0.0034527158958344	0.38283914651394	0.489	0.412	1	3	ZFYVE26
ZNF146	0.00346788809607409	0.314536094621139	0.429	0.359	1	3	ZNF146
EPB41	0.00347357908847151	0.501299770912613	0.599	0.566	1	3	EPB41
UCHL5	0.00348239567018699	0.308659713216427	0.511	0.432	1	3	UCHL5
MST1	0.00357479231638752	0.446181131716902	0.252	0.19	1	3	MST1
LGR5	0.00395315693500612	0.453924664453942	0.338	0.271	1	3	LGR5
C19orf48	0.00396356978908337	0.254973906610444	0.268	0.203	1	3	C19orf48
AASDH	0.0039746280215654	0.308525399172376	0.36	0.284	1	3	AASDH
GMFB	0.00402590917608437	0.328612524530575	0.568	0.503	1	3	GMFB
CDKN2AIPNL	0.00413048291444846	0.400471442754726	0.536	0.455	1	3	CDKN2AIPNL
ZNF281	0.00413503590965284	0.272562169536427	0.328	0.257	1	3	ZNF281
NDEL1	0.00414495189054176	0.416740557508262	0.319	0.251	1	3	NDEL1
FAM86EP	0.00452359702062753	0.331167922271755	0.334	0.26	1	3	FAM86EP
VAPB	0.00453878649988333	0.336370288966433	0.486	0.4	1	3	VAPB
LOC96610	0.00453928176054237	0.260140527749024	0.514	0.444	1	3	LOC96610
FNTA	0.00455766803161888	0.518728769420038	0.416	0.342	1	3	FNTA
GUSBP4	0.00462404339255238	0.281122205595334	0.36	0.295	1	3	GUSBP4
PPP3CB	0.00472284916564063	0.463975993425186	0.331	0.271	1	3	PPP3CB
KHDRBS3	0.00472596206083412	0.334702680856782	0.514	0.445	1	3	KHDRBS3
PUS7L	0.0047294484533476	0.322421127155106	0.284	0.222	1	3	PUS7L
H2AFZ	0.00476779414809589	0.29614716937093	0.703	0.631	1	3	H2AFZ
BCAR1	0.00480381006683478	0.317165958319499	0.382	0.306	1	3	BCAR1
TRIAP1	0.00483397848069212	0.315025592649212	0.252	0.188	1	3	TRIAP1
ZBTB3	0.00489225852862666	0.271830997441784	0.89	0.873	1	3	ZBTB3
XPR1	0.00510291884570134	0.308588718696236	0.785	0.803	1	3	XPR1
GTF2H3	0.00513514622402493	0.29308681816339	0.886	0.861	1	3	GTF2H3
DHX9	0.00516552110022176	0.257147578966724	0.735	0.66	1	3	DHX9
CDH20	0.00517408841919976	0.298989699861721	0.306	0.234	1	3	CDH20
MSRA	0.00520732356784164	0.320645904160935	0.42	0.348	1	3	MSRA
CD27-AS1	0.00542361925389193	0.326367862346327	0.36	0.288	1	3	CD27-AS1
SNRPD2	0.00556726269514067	0.256721777602943	0.546	0.457	1	3	SNRPD2
SF3B5	0.00557309200130895	0.260765201969925	0.555	0.48	1	3	SF3B5
CINP	0.00560286483220699	0.255385602057374	0.363	0.29	1	3	CINP
KLHL22	0.00564185781589202	0.284933580104012	0.338	0.268	1	3	KLHL22
UBA6	0.00568631862728607	0.517965860735091	0.429	0.371	1	3	UBA6
ARFGEF1	0.00575371189389797	0.403035078112072	0.369	0.306	1	3	ARFGEF1
SUV420H1	0.00579275270073335	0.293195965540865	0.442	0.366	1	3	SUV420H1
FAM199X	0.00591782091761134	0.342480303521724	0.319	0.253	1	3	FAM199X
SBF2-AS1	0.0062709207004055	0.263794923967199	0.688	0.632	1	3	SBF2-AS1
TSPAN5	0.00658801852799577	0.262880220013624	0.394	0.32	1	3	TSPAN5
CRISPLD1	0.00660185206336994	0.34430275941792	0.287	0.224	1	3	CRISPLD1
TCTN1	0.00670522402221539	0.418696573939019	0.312	0.244	1	3	TCTN1
MTA2	0.00673028526361783	0.255551967060395	0.407	0.344	1	3	MTA2
LOC100132273	0.0068327591755453	0.270655282439133	0.36	0.296	1	3	LOC100132273
GPR161	0.00701474152491196	0.338753510500394	0.691	0.67	1	3	GPR161
RWDD4	0.00703440416059023	0.370288326026865	0.3	0.233	1	3	RWDD4
AGAP4	0.00713376105495433	0.294420575577941	0.274	0.211	1	3	AGAP4
CREB3	0.00733048789757999	0.303959829099975	0.416	0.351	1	3	CREB3
ZNF678	0.00738212895965901	0.293675075747524	0.391	0.312	1	3	ZNF678
SRGAP1	0.00768159882587738	0.37127975999811	0.653	0.613	1	3	SRGAP1
ZBTB44	0.00786765837427246	0.273872582060268	0.413	0.345	1	3	ZBTB44
FBXW8	0.00791308526030271	0.262170825606611	0.385	0.333	1	3	FBXW8
ANKRD13B	0.00796729928323404	0.391318608340897	0.404	0.341	1	3	ANKRD13B
CCND1	0.00823711230662553	0.267600772099907	0.454	0.397	1	3	CCND1
MKRN2	0.00836378658238452	0.329010380675825	0.407	0.332	1	3	MKRN2
KRR1	0.00848688392520389	0.26913456983893	0.517	0.456	1	3	KRR1
BMS1P6	0.00868206859957559	0.265026863240183	0.738	0.722	1	3	BMS1P6
ATXN10	0.00880517540190332	0.25063700429624	0.748	0.701	1	3	ATXN10
ARL8B	0.00891348777908096	0.35098288581785	0.552	0.488	1	3	ARL8B
NBPF15	0.00894327062588189	0.303681877493293	0.407	0.342	1	3	NBPF15
GPRIN1	0.00914029762339263	0.292570966560688	0.325	0.259	1	3	GPRIN1
MORC3	0.00917265482803616	0.343105955922885	0.429	0.361	1	3	MORC3
IARS2	0.00980518906575953	0.314838424403592	0.385	0.317	1	3	IARS2
